,NOC,Year,duration,event,total_appearances,total_athletes,unique_events,unique_sports,athletes_per_games,events_per_games,last_HHI,last_athletes_count,last_unique_events,last_unique_sports,last_female_ratio,last_veteran_ratio,athlete_growth_rate,event_growth_rate,historical_events_per_athlete,athlete_per_event
1200,STP,2020,6,0,6,13,12,2,2.1666666666666665,2.0,0.3333333333333333,3,3,2,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.2,1.1538461538461537,1.0
1201,STP,2024,7,0,7,16,15,3,2.2857142857142856,2.142857142857143,0.3600000000000001,3,3,2,0.2,0.0,0.1111111111111111,0.16666666666666666,1.25,1.0
1202,MKD,1996,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1203,MKD,2000,1,1,1,11,16,4,11.0,16.0,0.0625,11,16,4,0.375,0.0,0.0,0.0,1.4545454545454546,0.6875
1204,BOH,1900,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1205,LIE,1936,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1206,LIE,1948,3,0,1,6,5,3,6.0,5.0,0.25,6,5,3,0.0,0.0,0.0,0.0,1.3333333333333333,1.2
1207,LIE,1952,4,0,2,8,6,3,4.0,3.0,1.0,2,1,1,0.0,0.0,-0.6666666666666667,-0.8,1.25,2.0
1208,LIE,1960,6,0,3,10,6,3,3.3333333333333335,2.0,1.0,2,1,1,0.0,0.0,-0.33333333333333337,-0.4,1.2,2.0
1209,LIE,1964,7,0,4,15,9,3,3.75,2.25,0.1875,5,6,3,0.0,0.0,0.27777777777777773,1.4000000000000001,1.3333333333333333,0.8333333333333334
1210,LIE,1968,8,0,5,16,9,3,3.2,1.8,0.3333333333333333,2,3,1,0.0,0.5,0.05833333333333332,0.925,1.375,0.6666666666666666
1211,LIE,1972,9,0,6,18,9,3,3.0,1.5,0.3333333333333333,2,3,1,0.0,0.0,0.046666666666666655,0.74,1.3888888888888888,0.6666666666666666
1212,LIE,1976,10,0,7,24,19,5,3.4285714285714284,2.7142857142857144,0.09722222222222224,6,11,4,0.0,0.0,0.37222222222222223,1.0611111111111111,1.5416666666666667,0.5454545454545454
1213,LIE,1984,12,0,8,29,25,5,3.625,3.125,0.1111111111111111,6,9,2,0.3333333333333333,0.16666666666666666,0.3190476190476191,0.8835497835497836,1.5862068965517242,0.6666666666666666
1214,LIE,1988,13,0,9,34,28,5,3.7777777777777777,3.111111111111111,0.15625,7,7,3,0.25,0.2857142857142857,0.30000000000000004,0.7453282828282829,1.588235294117647,1.0
1215,LIE,1992,14,0,10,42,36,6,4.2,3.6,0.0703125,12,15,5,0.1875,0.3333333333333333,0.3460317460317461,0.7894981561648229,1.5952380952380953,0.8
1216,LIE,1996,15,0,11,46,39,6,4.181818181818182,3.5454545454545454,0.125,7,8,4,0.375,0.42857142857142855,0.2697619047619048,0.663881673881674,1.565217391304348,0.875
1217,LIE,2000,16,0,12,46,39,6,3.8333333333333335,3.25,0.5,2,2,2,1.0,1.0,0.18030303030303035,0.5353469762560672,1.565217391304348,1.0
1218,LIE,2004,17,0,13,48,40,6,3.6923076923076925,3.076923076923077,0.5,2,2,2,0.5,0.0,0.16527777777777783,0.4907347282347283,1.5416666666666667,1.0
1219,LIE,2008,18,0,14,48,40,6,3.4285714285714284,2.857142857142857,1.0,1,1,1,0.0,1.0,0.11410256410256414,0.4145243645243646,1.5416666666666667,1.0
1220,LIE,2012,19,0,15,49,40,6,3.2666666666666666,2.6666666666666665,0.5,2,2,2,0.0,0.5,0.17738095238095242,0.45634405277262424,1.530612244897959,1.0
1221,LIE,2016,20,0,16,51,43,8,3.1875,2.6875,0.25,3,4,3,0.75,0.3333333333333333,0.1988888888888889,0.4925877825877825,1.5294117647058822,0.75
1222,LIE,2020,21,0,17,52,44,8,3.0588235294117645,2.588235294117647,0.3333333333333333,3,3,2,0.6666666666666666,0.6666666666666666,0.18645833333333334,0.4461760461760461,1.5192307692307692,1.0
1223,LIE,2024,22,0,18,55,52,9,3.0555555555555554,2.888888888888889,0.13580246913580246,5,8,3,0.6666666666666666,0.4,0.2147058823529412,0.517969612087259,1.6,0.625
1224,MNE,2008,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1225,MNE,2012,1,1,1,19,8,6,19.0,8.0,0.44000000000000006,19,8,6,0.1,0.0,0.0,0.0,1.0526315789473684,2.375
1226,GAM,1984,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1227,GAM,1988,1,0,1,10,9,1,10.0,9.0,0.1640625,10,9,1,0.375,0.0,0.0,0.0,1.6,1.1111111111111112
1228,GAM,1992,2,0,2,14,12,2,7.0,6.0,0.16666666666666669,6,6,2,0.16666666666666666,0.3333333333333333,-0.4,-0.33333333333333337,1.4285714285714286,1.0
1229,GAM,1996,3,0,3,17,12,2,5.666666666666667,4.0,0.3125,5,5,1,0.0,0.4,-0.2833333333333333,-0.25,1.588235294117647,1.0
1230,GAM,2000,4,0,4,24,15,2,6.0,3.75,0.25,9,6,1,0.08333333333333333,0.2222222222222222,0.07777777777777779,-0.10000000000000002,1.5,1.5
1231,GAM,2004,5,0,5,24,15,2,4.8,3.0,0.5,2,2,1,0.5,1.0,-0.1361111111111111,-0.2416666666666667,1.5,1.0
1232,GAM,2008,6,0,6,25,15,2,4.166666666666667,2.5,0.3333333333333333,2,3,1,0.3333333333333333,0.5,-0.10888888888888888,-0.09333333333333335,1.52,0.6666666666666666
1233,GAM,2012,7,0,7,28,16,3,4.0,2.2857142857142856,0.3333333333333333,3,3,2,0.3333333333333333,0.0,-0.0074074074074074,-0.07777777777777779,1.4642857142857142,1.0
1234,GAM,2016,8,0,8,29,16,3,3.625,2.0,0.5,2,2,1,0.5,0.5,-0.053968253968253964,-0.11428571428571431,1.4482758620689655,1.0
1235,GAM,2020,9,0,9,33,18,5,3.6666666666666665,2.0,0.25,4,4,3,0.25,0.0,0.07777777777777778,0.02499999999999998,1.393939393939394,1.0
1236,GAM,2024,10,0,10,35,23,5,3.5,2.3,0.20000000000000004,4,5,3,0.4,0.5,0.06913580246913581,0.04999999999999998,1.457142857142857,0.8
1237,COK,1988,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1238,COK,1992,1,0,1,7,8,3,7.0,8.0,0.125,7,8,3,0.25,0.0,0.0,0.0,1.1428571428571428,0.875
1239,COK,1996,2,0,2,9,9,3,4.5,4.5,0.5,2,2,2,0.0,0.0,-0.7142857142857143,-0.75,1.1111111111111112,1.0
1240,COK,2000,3,0,3,10,10,4,3.3333333333333335,3.3333333333333335,0.3333333333333333,3,3,3,0.3333333333333333,0.6666666666666666,-0.10714285714285715,-0.125,1.1,1.0
1241,COK,2004,4,0,4,11,10,4,2.75,2.5,0.5,2,2,2,0.5,0.5,-0.18253968253968256,-0.19444444444444445,1.0909090909090908,1.0
1242,COK,2008,5,0,5,13,12,4,2.6,2.4,0.3333333333333333,3,3,2,0.3333333333333333,0.3333333333333333,-0.011904761904761918,-0.020833333333333343,1.1538461538461537,1.0
1243,COK,2012,6,0,6,16,14,5,2.6666666666666665,2.3333333333333335,0.25,4,4,3,0.25,0.25,0.05714285714285712,0.049999999999999975,1.125,1.0
1244,COK,2016,7,0,7,24,21,6,3.4285714285714284,3.0,0.1111111111111111,8,9,5,0.5555555555555556,0.0,0.21428571428571427,0.25,1.125,0.8888888888888888
1245,COK,2020,8,0,8,30,25,6,3.75,3.125,0.1111111111111111,9,9,5,0.5555555555555556,0.3333333333333333,0.20153061224489793,0.21428571428571422,1.1,1.0
1246,COK,2024,9,0,9,35,34,8,3.888888888888889,3.7777777777777777,0.1111111111111111,6,9,4,0.4444444444444444,0.16666666666666666,0.134672619047619,0.18749999999999994,1.2,0.6666666666666666
1247,ALB,1972,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1248,ALB,1992,5,0,1,5,3,2,5.0,3.0,0.3600000000000001,5,3,2,0.2,0.0,0.0,0.0,1.0,1.6666666666666667
1249,ALB,1996,6,0,2,12,11,4,6.0,5.5,0.13580246913580246,7,8,4,0.2222222222222222,0.0,0.3999999999999999,1.6666666666666665,1.1666666666666667,0.875
1250,ALB,2000,7,0,3,18,17,6,6.0,5.666666666666667,0.16049382716049382,7,7,5,0.6666666666666666,0.14285714285714285,0.19999999999999996,0.7708333333333333,1.2222222222222223,1.0
1251,ALB,2004,8,0,4,20,19,6,5.0,4.75,0.20000000000000004,4,5,3,0.6,0.5,-0.009523809523809565,0.41865079365079366,1.2,0.8
1252,ALB,2008,9,0,5,26,23,6,5.2,4.6,0.14285714285714285,7,7,4,0.2857142857142857,0.14285714285714285,0.18035714285714283,0.4139880952380952,1.1923076923076923,1.0
1253,ALB,2012,10,0,6,32,26,7,5.333333333333333,4.333333333333333,0.08333333333333334,11,12,6,0.4166666666666667,0.45454545454545453,0.25857142857142856,0.47404761904761905,1.21875,0.9166666666666666
1254,ALB,2016,11,0,7,39,32,7,5.571428571428571,4.571428571428571,0.12000000000000002,9,9,5,0.3,0.2222222222222222,0.18517316017316018,0.3533730158730159,1.2307692307692308,1.0
1255,ALB,2020,12,0,8,43,36,7,5.375,4.5,0.16666666666666669,6,6,3,0.5,0.3333333333333333,0.11110080395794679,0.2552721088435374,1.2093023255813953,1.0
1256,ALB,2024,13,1,9,47,46,8,5.222222222222222,5.111111111111111,0.10000000000000003,9,10,6,0.4,0.5555555555555556,0.15971320346320345,0.30669642857142854,1.3191489361702127,0.9
1257,WIF,1960,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1258,SWZ,1972,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1259,SWZ,1984,3,0,1,2,4,2,2.0,4.0,0.25,2,4,2,0.0,0.0,0.0,0.0,2.0,0.5
1260,SWZ,1988,4,0,2,10,14,5,5.0,7.0,0.09090909090909091,8,11,4,0.0,0.0,3.0,1.75,1.5,0.7272727272727273
1261,SWZ,1992,5,0,3,17,19,5,5.666666666666667,6.333333333333333,0.11111111111111113,11,11,4,0.0,0.36363636363636365,1.6875,0.875,1.5294117647058822,1.0
1262,SWZ,1996,6,0,4,22,23,5,5.5,5.75,0.10000000000000003,6,10,2,0.0,0.16666666666666666,0.9734848484848485,0.5530303030303031,1.5909090909090908,0.6
1263,SWZ,2000,7,0,5,27,25,5,5.4,5.0,0.22222222222222227,6,5,3,0.16666666666666666,0.16666666666666666,0.7301136363636364,0.2897727272727273,1.5185185185185186,1.2
1264,SWZ,2004,8,0,6,33,29,6,5.5,4.833333333333333,0.16666666666666669,6,6,4,0.3333333333333333,0.0,0.5840909090909091,0.27181818181818185,1.4242424242424243,1.0
1265,SWZ,2008,9,0,7,35,30,6,5.0,4.285714285714286,0.3333333333333333,3,3,2,0.3333333333333333,0.3333333333333333,0.4034090909090909,0.1431818181818182,1.4,1.0
1266,SWZ,2012,10,0,8,39,32,6,4.875,4.0,0.25,4,4,2,0.5,0.0,0.3933982683982684,0.17034632034632033,1.358974358974359,1.0
1267,SWZ,2016,11,0,9,41,32,6,4.555555555555555,3.5555555555555554,0.3333333333333333,3,3,2,0.3333333333333333,0.3333333333333333,0.31297348484848486,0.1178030303030303,1.3414634146341464,1.0
1268,SWZ,2020,12,0,10,41,33,6,4.1,3.3,0.5,2,2,1,0.5,1.0,0.24116161616161616,0.06767676767676767,1.3658536585365855,1.0
1269,SWZ,2024,13,0,11,44,37,6,4.0,3.3636363636363638,0.25,4,4,3,0.25,0.25,0.3170454545454545,0.1609090909090909,1.3636363636363635,1.0
1270,BUR,1972,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1271,BUR,1988,4,0,1,1,1,1,1.0,1.0,1.0,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0
1272,BUR,1992,5,0,2,7,7,2,3.5,3.5,0.16049382716049382,6,7,2,0.2222222222222222,0.0,5.0,6.0,1.4285714285714286,0.8571428571428571
1273,BUR,1996,6,0,3,10,9,3,3.3333333333333335,3.0,0.25,4,4,2,0.0,0.25,2.3333333333333335,2.7857142857142856,1.3,1.0
1274,BUR,2000,7,0,4,14,12,3,3.5,3.0,0.20000000000000004,5,5,2,0.4,0.2,1.638888888888889,1.9404761904761905,1.2142857142857142,1.0
1275,BUR,2004,8,0,5,18,14,3,3.6,2.8,0.25,4,4,3,0.25,0.0,1.1791666666666667,1.4053571428571427,1.1666666666666667,1.0
1276,BUR,2008,9,0,6,21,18,4,3.5,3.0,0.20000000000000004,5,5,3,0.4,0.4,0.9933333333333334,1.1742857142857142,1.1904761904761905,1.0
1277,BUR,2012,10,0,7,24,20,5,3.4285714285714284,2.857142857142857,0.16666666666666669,6,6,4,0.5,0.5,0.8611111111111112,1.0119047619047619,1.1666666666666667,1.0
1278,BUR,2016,11,0,8,29,22,5,3.625,2.75,0.20000000000000004,5,5,3,0.6,0.0,0.7142857142857143,0.8435374149659863,1.1379310344827587,1.0
1279,BUR,2020,12,1,9,32,23,5,3.5555555555555554,2.5555555555555554,0.20000000000000004,5,5,3,0.4,0.4,0.625,0.738095238095238,1.125,1.0
1280,NBO,1956,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1281,BDI,1996,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1282,ARU,1988,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1283,ARU,1992,1,0,1,8,10,5,8.0,10.0,0.11111111111111112,8,10,5,0.5833333333333334,0.0,0.0,0.0,1.5,0.8
1284,ARU,1996,2,0,2,12,13,7,6.0,6.5,0.28,5,4,3,0.2,0.2,-0.375,-0.6,1.3333333333333333,1.25
1285,ARU,2000,3,0,3,14,15,8,4.666666666666667,5.0,0.3333333333333333,3,3,3,0.0,0.3333333333333333,-0.3875,-0.425,1.2857142857142858,1.0
1286,ARU,2004,4,0,4,19,18,9,4.75,4.5,0.20000000000000004,5,5,3,0.4,0.0,-0.036111111111111094,-0.06111111111111108,1.2105263157894737,1.0
1287,ARU,2008,5,0,5,20,21,9,4.0,4.2,0.25,4,4,3,0.25,0.75,-0.07708333333333331,-0.0958333333333333,1.3,1.0
1288,ARU,2012,6,0,6,22,23,9,3.6666666666666665,3.8333333333333335,0.5,2,2,2,0.0,0.0,-0.16166666666666665,-0.17666666666666664,1.2727272727272727,1.0
1289,ARU,2016,7,0,7,26,25,9,3.7142857142857144,3.5714285714285716,0.25,4,4,3,0.25,0.0,0.03194444444444446,0.01944444444444447,1.2307692307692308,1.0
1290,ARU,2020,8,0,8,32,29,10,4.0,3.625,0.18367346938775508,7,6,4,0.5714285714285714,0.14285714285714285,0.13452380952380955,0.08809523809523812,1.1875,1.1666666666666667
1291,ARU,2024,9,0,9,33,33,11,3.6666666666666665,3.6666666666666665,0.25,3,4,2,0.25,0.6666666666666666,0.04627976190476192,0.03541666666666668,1.2727272727272727,0.75
1292,NRU,1996,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1293,NRU,2000,1,0,1,3,3,1,3.0,3.0,0.3333333333333333,3,3,1,0.0,0.0,0.0,0.0,1.0,1.0
1294,NRU,2004,2,0,2,4,5,1,2.0,2.5,0.5,2,2,1,0.5,0.5,-0.33333333333333337,-0.33333333333333337,1.25,1.0
1295,NRU,2008,3,0,3,7,7,1,2.3333333333333335,2.3333333333333335,0.3333333333333333,3,3,1,0.3333333333333333,0.0,0.08333333333333331,0.08333333333333331,1.1428571428571428,1.0
1296,NRU,2012,4,0,4,7,7,1,1.75,1.75,1.0,1,1,1,0.0,1.0,-0.1666666666666667,-0.1666666666666667,1.1428571428571428,1.0
1297,NRU,2016,5,0,5,8,8,2,1.6,1.6,0.5,2,2,2,0.0,0.5,0.12499999999999997,0.12499999999999997,1.125,1.0
1298,NRU,2020,6,0,6,10,9,2,1.6666666666666667,1.5,0.5,2,2,2,0.0,0.0,0.09999999999999998,0.09999999999999998,1.1,1.0
1299,NRU,2024,7,0,7,12,11,3,1.7142857142857142,1.5714285714285714,0.5,2,2,2,0.5,0.0,0.08333333333333331,0.08333333333333331,1.0833333333333333,1.0
1300,VNM,1952,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1301,VNM,1956,1,0,1,8,7,5,8.0,7.0,0.21893491124260359,8,7,5,0.0,0.0,0.0,0.0,1.625,1.1428571428571428
1302,VNM,1960,2,0,2,13,9,5,6.5,4.5,0.3400000000000001,6,4,1,0.0,0.16666666666666666,-0.25,-0.4285714285714286,1.7692307692307692,1.5
1303,VNM,1964,3,0,3,16,12,5,5.333333333333333,4.0,0.20000000000000004,3,5,2,0.0,0.0,-0.375,-0.0892857142857143,1.75,0.6
1304,VNM,1968,4,0,4,29,19,6,7.25,4.75,0.10018903591682422,15,14,5,0.0,0.13333333333333333,1.0833333333333333,0.5404761904761904,1.6551724137931034,1.0714285714285714
1305,VNM,1972,5,0,5,37,24,7,7.4,4.8,0.16049382716049382,9,7,5,0.2222222222222222,0.1111111111111111,0.7125,0.2803571428571428,1.5135135135135136,1.2857142857142858
1306,VIE,1980,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1307,VIE,1988,2,0,1,29,31,4,29.0,31.0,0.04016620498614958,29,31,4,0.2631578947368421,0.0,0.0,0.0,1.3103448275862069,0.9354838709677419
1308,VIE,1992,3,0,2,37,39,6,18.5,19.5,0.08333333333333334,9,12,6,0.16666666666666666,0.1111111111111111,-0.6896551724137931,-0.6129032258064516,1.3513513513513513,0.75
1309,VIE,1996,4,0,3,41,42,6,13.666666666666666,14.0,0.10000000000000003,7,10,3,0.8,0.42857142857142855,-0.4559386973180077,-0.3897849462365591,1.4146341463414633,0.7
1310,VIE,2000,5,1,4,47,45,7,11.75,11.25,0.16666666666666669,6,6,4,0.5,0.0,-0.3515781791643861,-0.39318996415770613,1.3617021276595744,1.0
1311,BHU,1984,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1312,BHU,1988,1,0,1,6,2,1,6.0,2.0,0.5,6,2,1,0.5,0.0,0.0,0.0,1.0,3.0
1313,BHU,1992,2,0,2,8,3,1,4.0,1.5,0.5,3,2,1,0.0,0.3333333333333333,-0.5,0.0,1.375,1.5
1314,BHU,1996,3,0,3,13,4,1,4.333333333333333,1.3333333333333333,0.25,6,4,1,0.5,0.16666666666666666,0.25,0.5,1.6153846153846154,1.5
1315,BHU,2000,4,0,4,14,4,1,3.5,1.0,0.5,2,2,1,0.5,0.5,-0.05555555555555558,0.16666666666666666,1.5714285714285714,1.0
1316,BHU,2004,5,0,5,15,4,1,3.0,0.8,0.5,2,2,1,0.5,0.5,-0.041666666666666685,0.125,1.5333333333333334,1.0
1317,BHU,2008,6,0,6,16,4,1,2.6666666666666665,0.6666666666666666,0.5,2,2,1,0.5,0.5,-0.03333333333333335,0.1,1.5,1.0
1318,BHU,2012,7,0,7,17,4,1,2.4285714285714284,0.5714285714285714,0.5,2,2,1,0.5,0.5,-0.02777777777777779,0.08333333333333333,1.4705882352941178,1.0
1319,BHU,2016,8,0,8,19,5,2,2.375,0.625,0.5,2,2,2,1.0,0.0,-0.02380952380952382,0.07142857142857142,1.4210526315789473,1.0
1320,BHU,2020,9,0,9,21,5,2,2.3333333333333335,0.5555555555555556,0.5,2,2,2,1.0,0.0,-0.020833333333333343,0.0625,1.380952380952381,1.0
1321,BHU,2024,10,0,10,24,9,4,2.4,0.9,0.25,4,4,4,0.5,0.25,0.09259259259259259,0.16666666666666666,1.375,1.0
1322,MHL,2008,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1323,MHL,2012,1,0,1,5,5,3,5.0,5.0,0.20000000000000004,5,5,3,0.4,0.0,0.0,0.0,1.0,1.0
1324,MHL,2016,2,0,2,8,6,3,4.0,3.0,0.25,4,4,2,0.5,0.25,-0.19999999999999996,-0.19999999999999996,1.0,1.0
1325,MHL,2020,3,0,3,12,8,4,4.0,2.6666666666666665,0.20000000000000004,5,5,3,0.6,0.2,0.025000000000000022,0.025000000000000022,1.0,1.0
1326,MHL,2024,4,0,4,13,10,4,3.25,2.5,0.5,2,2,1,0.5,0.5,-0.18333333333333332,-0.18333333333333332,1.0769230769230769,1.0
1327,KIR,2004,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1328,KIR,2008,1,0,1,3,3,2,3.0,3.0,0.3333333333333333,3,3,2,0.3333333333333333,0.0,0.0,0.0,1.0,1.0
1329,KIR,2012,2,0,2,5,3,2,2.5,1.5,0.5,2,2,2,0.0,0.0,-0.33333333333333337,-0.33333333333333337,1.0,1.0
1330,KIR,2016,3,0,3,7,4,2,2.3333333333333335,1.3333333333333333,0.3333333333333333,3,3,2,0.3333333333333333,0.3333333333333333,0.08333333333333331,0.08333333333333331,1.1428571428571428,1.0
1331,KIR,2020,4,0,4,9,5,2,2.25,1.25,0.3333333333333333,3,3,2,0.3333333333333333,0.3333333333333333,0.055555555555555546,0.055555555555555546,1.2222222222222223,1.0
1332,KIR,2024,5,0,5,12,8,3,2.4,1.6,0.3333333333333333,3,3,3,0.3333333333333333,0.0,0.04166666666666666,0.04166666666666666,1.1666666666666667,1.0
1333,UNK,1912,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1334,TUV,2008,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1335,TUV,2012,1,0,1,3,3,2,3.0,3.0,0.3333333333333333,3,3,2,0.3333333333333333,0.0,0.0,0.0,1.0,1.0
1336,TUV,2016,2,0,2,5,4,2,2.5,2.0,0.3333333333333333,3,3,2,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0
1337,TUV,2020,3,0,3,6,4,2,2.0,1.3333333333333333,1.0,1,1,1,0.0,0.0,-0.33333333333333337,-0.33333333333333337,1.0,1.0
1338,TUV,2024,4,0,4,8,6,2,2.0,1.5,0.5,2,2,1,0.5,0.0,0.11111111111111109,0.11111111111111109,1.0,1.0
1339,TGA,1984,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1340,TGA,1988,1,0,1,7,7,1,7.0,7.0,0.14285714285714285,7,7,1,0.0,0.0,0.0,0.0,1.0,1.0
1341,TGA,1992,2,0,2,12,11,2,6.0,5.5,0.14285714285714285,5,7,2,0.2857142857142857,0.0,-0.2857142857142857,0.0,1.1666666666666667,0.7142857142857143
1342,TGA,1996,3,1,3,17,14,3,5.666666666666667,4.666666666666667,0.20000000000000004,5,5,2,0.0,0.0,-0.14285714285714285,-0.14285714285714285,1.1176470588235294,1.0
1343,NFL,1904,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1344,KOS,2016,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1345,SSD,2016,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1346,SSD,2020,1,0,1,3,3,1,3.0,3.0,0.3333333333333333,3,3,1,0.3333333333333333,0.0,0.0,0.0,1.0,1.0
1347,SSD,2024,2,0,2,5,5,1,2.5,2.5,0.5,2,2,1,0.5,0.0,-0.33333333333333337,-0.33333333333333337,1.0,1.0
1348,LES,1972,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1349,LES,1980,2,0,1,1,2,1,1.0,2.0,0.5,1,2,1,0.0,0.0,0.0,0.0,2.0,0.5
1350,LES,1984,3,0,2,6,6,1,3.0,3.0,0.18367346938775508,5,6,1,0.0,0.0,4.0,2.0,1.5,0.8333333333333334
1351,LES,1988,4,0,3,9,8,2,3.0,2.6666666666666665,0.28,4,4,2,0.0,0.25,1.9,0.8333333333333333,1.4444444444444444,1.0
1352,LES,1992,5,0,4,15,10,2,3.75,2.5,0.22222222222222227,6,5,2,0.0,0.0,1.4333333333333333,0.6388888888888888,1.2666666666666666,1.2
1353,LES,1996,6,0,5,21,14,2,4.2,2.8,0.125,6,8,1,0.25,0.0,1.075,0.6291666666666667,1.2857142857142858,0.75
1354,LES,2000,7,0,6,30,17,2,5.0,2.8333333333333335,0.28925619834710736,9,5,1,0.45454545454545453,0.0,0.96,0.42833333333333334,1.2666666666666666,1.8
1355,LES,2004,8,0,7,34,20,3,4.857142857142857,2.857142857142857,0.16666666666666669,6,6,3,0.3333333333333333,0.3333333333333333,0.7444444444444445,0.3902777777777778,1.2352941176470589,1.0
1356,LES,2008,9,0,8,37,21,3,4.625,2.625,0.3333333333333333,3,3,2,0.6666666666666666,0.0,0.5666666666666667,0.2630952380952381,1.2162162162162162,1.0
1357,LES,2012,10,0,9,42,22,3,4.666666666666667,2.4444444444444446,0.44000000000000006,5,3,2,0.2,0.0,0.5791666666666666,0.23020833333333332,1.1904761904761905,1.6666666666666667
1358,LES,2016,11,0,10,45,23,4,4.5,2.3,0.25,4,4,2,0.5,0.25,0.4925925925925925,0.24166666666666664,1.1777777777777778,1.0
1359,LES,2020,12,0,11,51,24,5,4.636363636363637,2.1818181818181817,0.13580246913580246,8,8,3,0.1111111111111111,0.25,0.5433333333333332,0.3175,1.1764705882352942,1.0
1360,LES,2024,13,0,12,53,26,5,4.416666666666667,2.1666666666666665,0.5,2,2,1,0.5,0.0,0.4257575757575757,0.22045454545454543,1.169811320754717,1.0
1361,ROC,2020,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1362,EOR,2020,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1363,EOR,2024,1,0,1,29,30,12,29.0,30.0,0.05306122448979594,29,30,12,0.37142857142857144,0.0,0.0,0.0,1.206896551724138,0.9666666666666667
1364,AIN,2024,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
